zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share_2023,charged_share_2024,charged_share
217,pickup,2023,3,92,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2023,4,66,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2023,5,78,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2023,6,84,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2024,2,102,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2024,3,119,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2024,4,112,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2024,5,131,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
217,pickup,2024,6,122,Brooklyn,South Williamsburg,false,0.1476,0.2355,0.1476
218,dropoff,2023,2,799,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2023,3,940,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2023,4,889,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2023,5,1048,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2023,6,908,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2024,2,667,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2024,3,789,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2024,4,805,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2024,5,879,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,dropoff,2024,6,809,Queens,Springfield Gardens North,false,0.0395,0.0539,0.0395
218,pickup,2023,2,164,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2023,3,243,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2023,4,212,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2023,5,298,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2023,6,258,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2024,2,295,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2024,3,404,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2024,4,355,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2024,5,346,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
218,pickup,2024,6,285,Queens,Springfield Gardens North,false,0.0809,0.1276,0.0809
219,dropoff,2023,2,1062,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2023,3,1373,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2023,4,1317,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2023,5,1250,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2023,6,1219,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2024,2,1097,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2024,3,1304,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2024,4,1402,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2024,5,1373,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,dropoff,2024,6,1415,Queens,Springfield Gardens South,false,0.0498,0.0484,0.0498
219,pickup,2023,2,193,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2023,3,325,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2023,4,280,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2023,5,292,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2023,6,322,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2024,2,400,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2024,3,466,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2024,4,438,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2024,5,454,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
219,pickup,2024,6,434,Queens,Springfield Gardens South,false,0.2118,0.2609,0.2118
220,dropoff,2023,2,1118,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2023,3,1310,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2023,4,1259,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2023,5,1309,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2023,6,1261,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2024,2,1071,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2024,3,1188,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2024,4,1179,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2024,5,1223,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,dropoff,2024,6,1048,Bronx,Spuyten Duyvil/Kingsbridge,false,0.331,0.323,0.331
220,pickup,2023,2,98,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2023,3,159,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2023,4,128,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2023,5,143,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2023,6,130,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2024,2,100,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2024,3,144,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2024,4,172,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2024,5,152,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
220,pickup,2024,6,127,Bronx,Spuyten Duyvil/Kingsbridge,false,0.1201,0.2417,0.1201
221,dropoff,2023,2,28,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2023,3,66,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2023,4,59,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2023,5,65,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2023,6,71,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2024,2,37,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2024,3,63,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2024,4,55,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2024,5,89,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,dropoff,2024,6,74,Staten Island,Stapleton,false,0.3495,0.2579,0.3495
221,pickup,2023,2,1,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2023,3,2,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2023,4,7,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2023,5,2,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2023,6,4,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2024,2,1,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2024,3,4,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2024,5,10,Staten Island,Stapleton,false,0.0,0.2381,0.0
221,pickup,2024,6,6,Staten Island,Stapleton,false,0.0,0.2381,0.0
222,dropoff,2023,2,269,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2023,3,255,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2023,4,277,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2023,5,309,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2023,6,284,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2024,2,367,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2024,3,427,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2024,4,460,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2024,5,526,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,dropoff,2024,6,456,Brooklyn,Starrett City,false,0.1449,0.1252,0.1449
222,pickup,2023,2,103,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2023,3,156,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2023,4,162,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2023,5,122,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2023,6,111,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2024,2,298,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2024,3,350,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2024,4,363,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2024,5,457,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
222,pickup,2024,6,354,Brooklyn,Starrett City,false,0.2339,0.1762,0.2339
223,dropoff,2023,2,4055,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2023,3,4482,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2023,4,4479,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2023,5,4608,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2023,6,4208,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2024,2,3284,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2024,3,3921,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2024,4,3673,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2024,5,3665,Queens,Steinway,false,0.3929,0.3705,0.3929
223,dropoff,2024,6,3431,Queens,Steinway,false,0.3929,0.3705,0.3929
223,pickup,2023,2,468,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2023,3,480,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2023,4,487,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2023,5,571,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2023,6,580,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2024,2,476,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2024,3,602,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2024,4,581,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2024,5,679,Queens,Steinway,false,0.1284,0.1716,0.1284
223,pickup,2024,6,599,Queens,Steinway,false,0.1284,0.1716,0.1284
224,dropoff,2023,2,11641,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2023,3,13277,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2023,4,12313,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2023,5,12588,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2023,6,12217,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2024,2,11250,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2024,3,12479,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2024,4,11589,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2024,5,12458,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,dropoff,2024,6,11745,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2023,2,3506,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2023,3,4159,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2023,4,3884,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2023,5,3915,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2023,6,3838,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2024,2,2945,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2024,3,3354,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2024,4,3022,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2024,5,3353,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
224,pickup,2024,6,3406,Manhattan,Stuy Town/Peter Cooper Village,true,1.0,1.0,1.0
225,dropoff,2023,2,2316,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2023,3,2563,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2023,4,2825,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2023,5,2969,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2023,6,2853,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2024,2,2233,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2024,3,2553,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2024,4,2471,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2024,5,2683,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,dropoff,2024,6,2612,Brooklyn,Stuyvesant Heights,false,0.4101,0.3615,0.4101
225,pickup,2023,2,196,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2023,3,263,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2023,4,264,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2023,5,256,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2023,6,192,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2024,2,439,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2024,3,562,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2024,4,573,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2024,5,621,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
225,pickup,2024,6,633,Brooklyn,Stuyvesant Heights,false,0.117,0.1538,0.117
226,dropoff,2023,2,5346,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2023,3,6180,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2023,4,5764,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2023,5,5759,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2023,6,5274,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2024,2,4234,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2024,3,5296,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2024,4,4831,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2024,5,4910,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,dropoff,2024,6,4591,Queens,Sunnyside,false,0.4431,0.4001,0.4431
226,pickup,2023,2,2090,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2023,3,2316,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2023,4,2147,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2023,5,2263,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2023,6,2056,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2024,2,1796,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2024,3,2267,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2024,4,2115,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2024,5,2230,Queens,Sunnyside,false,0.2185,0.1822,0.2185
226,pickup,2024,6,1964,Queens,Sunnyside,false,0.2185,0.1822,0.2185
227,dropoff,2023,2,442,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2023,3,593,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2023,4,553,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2023,5,616,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2023,6,621,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2024,2,426,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2024,3,529,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2024,4,513,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2024,5,619,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,dropoff,2024,6,497,Brooklyn,Sunset Park East,false,0.3873,0.3297,0.3873
227,pickup,2023,2,46,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2023,3,67,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2023,4,35,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2023,5,45,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2023,6,34,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2024,2,76,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2024,3,127,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2024,4,107,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2024,5,104,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
227,pickup,2024,6,95,Brooklyn,Sunset Park East,false,0.0969,0.1473,0.0969
228,dropoff,2023,2,1273,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2023,3,1672,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2023,4,1591,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2023,5,1675,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2023,6,1665,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2024,2,1206,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2024,3,1323,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2024,4,1381,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2024,5,1422,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,dropoff,2024,6,1503,Brooklyn,Sunset Park West,false,0.483,0.4171,0.483
228,pickup,2023,2,126,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2023,3,163,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2023,4,132,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2023,5,153,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2023,6,105,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2024,2,165,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2024,3,241,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2024,4,235,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2024,5,225,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
228,pickup,2024,6,218,Brooklyn,Sunset Park West,false,0.162,0.1208,0.162
229,dropoff,2023,2,61681,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2023,3,72465,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2023,4,67512,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2023,5,71907,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2023,6,66931,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2024,2,60648,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2024,3,67170,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2024,4,65889,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2024,5,69163,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,dropoff,2024,6,64829,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2023,2,55846,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2023,3,65545,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2023,4,60575,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2023,5,63495,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2023,6,60371,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2024,2,52012,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2024,3,58317,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2024,4,56333,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2024,5,59426,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
229,pickup,2024,6,56487,Manhattan,Sutton Place/Turtle Bay North,true,1.0,1.0,1.0
230,dropoff,2023,2,81954,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2023,3,102194,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2023,4,98570,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2023,5,101295,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2023,6,97721,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2024,2,82881,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2024,3,98753,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2024,4,98308,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2024,5,106009,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,dropoff,2024,6,102440,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2023,2,95116,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2023,3,114564,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2023,4,106329,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2023,5,108719,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2023,6,104788,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2024,2,96152,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2024,3,111435,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2024,4,106614,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2024,5,112504,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
230,pickup,2024,6,107151,Manhattan,Times Sq/Theatre District,true,1.0,1.0,1.0
231,dropoff,2023,2,42714,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2023,3,49253,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2023,4,47750,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2023,5,52121,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2023,6,48091,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2024,2,44150,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2024,3,47873,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2024,4,48146,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2024,5,51566,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,dropoff,2024,6,48629,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2023,2,37281,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2023,3,43818,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2023,4,42469,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2023,5,46528,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2023,6,43488,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2024,2,36394,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2024,3,40093,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2024,4,41274,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2024,5,44238,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
231,pickup,2024,6,41990,Manhattan,TriBeCa/Civic Center,true,1.0,1.0,1.0
232,dropoff,2023,2,13260,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2023,3,14695,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2023,4,14425,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2023,5,15089,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2023,6,14607,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2024,2,13056,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2024,3,13598,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2024,4,13423,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2024,5,13448,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,dropoff,2024,6,13114,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,pickup,2023,2,2952,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,pickup,2023,3,3086,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,pickup,2023,4,3140,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
232,pickup,2023,5,3172,Manhattan,Two Bridges/Seward Park,true,1.0,1.0,1.0
